id;class;holiday;weekends;time
16608;0;0;1;5
16609;0;0;1;5
16610;0;0;1;4
16611;0;0;1;4
16612;1;0;1;4
16613;0;0;1;3
16614;1;0;1;0
16615;1;0;1;7
16616;0;0;1;6
16617;0;0;1;5
16618;0;0;1;5
16619;1;0;1;5
16620;1;0;1;4
16621;0;0;1;4
16622;0;0;1;3
16623;1;0;1;3
16624;1;0;1;0
16625;1;0;1;0
16626;1;0;0;7
16627;0;0;0;7
16628;0;0;0;7
16629;1;0;0;6
16630;0;0;0;6
16631;1;0;0;6
16632;0;0;0;5
16633;1;0;0;4
16634;1;0;0;4
16635;0;0;0;3
16636;1;0;0;7
16637;0;0;0;6
16638;1;0;0;6
16639;0;0;0;6
16640;0;0;0;6
16641;0;0;0;5
16642;0;0;0;5
16643;0;0;0;5
16644;1;0;0;4
16645;0;0;0;4
16646;1;0;0;3
16647;1;0;0;0
16648;0;0;1;7
16649;0;0;1;7
16650;1;0;1;6
16651;0;0;1;6
16652;0;0;1;5
16653;1;0;1;4
16654;0;0;1;4
16655;0;0;1;4
16656;0;0;1;3
16657;0;0;1;3
16658;1;0;1;0
16659;0;0;1;7
16660;0;0;1;6
16661;0;0;1;5
16662;0;0;1;5
16663;0;0;1;4
16664;0;0;1;3
16665;0;0;1;3
16666;1;0;1;3
16667;1;0;1;7
16668;0;0;1;7
16669;1;0;1;6
16670;0;0;1;6
16671;1;0;1;5
16672;0;0;1;5
16673;1;0;1;4
16674;1;0;1;4
16675;1;0;1;3
16676;0;0;1;3
16677;1;0;1;0
16678;0;0;1;7
16679;0;0;1;6
16680;0;0;1;5
16681;0;0;1;5
16682;1;0;1;4
16683;1;0;1;4
16684;1;0;1;3
16685;1;0;1;0
16686;0;0;1;7
16687;0;0;1;6
16688;0;0;1;5
16689;1;0;1;5
16690;0;0;1;5
16691;1;0;1;4
16692;0;0;1;4
16693;0;0;1;3
16694;0;0;1;3
16695;1;0;0;7
16696;1;0;0;6
16697;0;0;0;6
16698;0;0;0;6
16699;1;0;0;5
16700;1;0;0;5
16701;0;0;0;4
16702;1;0;0;3
16703;1;0;0;3
16704;1;0;0;0
16705;1;0;0;7
16706;0;0;0;7
16707;1;0;0;7
16708;0;0;0;6
16709;0;0;0;6
16710;0;0;0;6
16711;1;0;0;5
16712;1;0;0;5
16713;1;0;0;4
16714;1;0;0;4
16715;0;0;0;3
16716;1;0;0;3
16717;1;0;0;3
16718;0;0;0;0
16719;0;0;1;7
16720;1;0;1;7
16721;1;0;1;7
16722;0;0;1;7
16723;1;0;1;6
16724;1;0;1;6
16725;1;0;1;5
16726;0;0;1;5
16727;1;0;1;5
16728;0;0;1;4
16729;0;0;1;4
16730;0;0;1;4
16731;0;0;1;3
16732;1;0;1;3
16733;0;0;1;3
16734;0;0;1;3
16735;1;0;1;7
16736;0;0;1;7
16737;1;0;1;7
16738;0;0;1;6
16739;1;0;1;6
16740;0;0;1;6
16741;1;0;1;5
16742;0;0;1;5
16743;1;0;1;5
16744;0;0;1;4
16745;0;0;1;4
16746;0;0;1;3
16747;0;0;1;3
16748;0;0;1;0
16749;0;0;1;7
16750;0;0;1;7
16751;0;0;1;7
16752;0;0;1;6
16753;0;0;1;6
16754;0;0;1;5
16755;0;0;1;5
16756;0;0;1;4
16757;0;0;1;4
16758;0;0;1;3
16759;0;0;1;3
16760;0;0;1;0
16761;0;0;1;0
16762;1;0;1;7
16763;1;0;1;7
16764;1;0;1;7
16765;1;0;1;7
16766;1;0;1;7
16767;0;0;1;6
16768;0;0;1;6
16769;0;0;1;6
16770;1;0;1;5
16771;1;0;1;5
16772;1;0;1;5
16773;0;0;1;4
16774;1;0;1;4
16775;1;0;1;4
16776;0;0;1;4
16777;0;0;1;3
16778;1;0;1;3
16779;0;0;1;3
16780;0;0;1;0
16781;1;0;1;7
16782;1;0;1;7
16783;0;0;1;6
16784;0;0;1;6
16785;1;0;1;6
16786;1;0;1;5
16787;1;0;1;5
16788;0;0;1;4
16789;1;0;1;4
16790;0;0;1;3
16791;0;0;1;3
16792;0;0;1;0
16793;1;0;0;7
16794;1;0;0;7
16795;1;0;0;6
16796;0;0;0;6
16797;0;0;0;6
16798;0;0;0;5
16799;1;0;0;5
16800;0;0;0;4
16801;1;0;0;4
16802;1;0;0;3
16803;0;0;0;3
16804;1;0;0;0
16805;0;0;0;7
16806;0;0;0;7
16807;0;0;0;7
16808;0;0;0;6
16809;0;0;0;6
16810;1;0;0;5
16811;1;0;0;5
16812;0;0;0;4
16813;0;0;0;4
16814;0;0;0;3
16815;1;0;0;3
16816;1;0;0;0
16817;1;0;1;7
16818;1;0;1;7
16819;0;0;1;6
16820;0;0;1;6
16821;0;0;1;6
16822;0;0;1;5
16823;0;0;1;5
16824;0;0;1;5
16825;1;0;1;4
16826;0;0;1;4
16827;0;0;1;3
16828;0;0;1;3
16829;0;0;1;0
16830;1;0;1;7
16831;0;0;1;7
16832;1;0;1;7
16833;0;0;1;6
16834;0;0;1;6
16835;0;0;1;6
16836;0;0;1;6
16837;1;0;1;5
16838;0;0;1;5
16839;0;0;1;4
16840;0;0;1;4
16841;1;0;1;3
16842;0;0;1;3
16843;0;0;1;3
16844;0;0;1;0
16845;1;0;1;7
16846;1;0;1;7
16847;1;0;1;7
16848;0;0;1;6
16849;0;0;1;5
16850;0;0;1;5
16851;1;0;1;5
16852;1;0;1;4
16853;1;0;1;4
16854;0;0;1;4
16855;1;0;1;3
16856;0;0;1;3
16857;0;0;1;0
16858;0;0;1;7
16859;1;0;1;7
16860;1;0;1;6
16861;0;0;1;6
16862;1;0;1;5
16863;0;0;1;5
16864;0;0;1;4
16865;1;0;1;4
16866;0;0;1;4
16867;0;0;1;3
16868;0;0;1;3
16869;0;0;1;0
16870;1;0;1;7
16871;1;0;1;7
16872;0;0;1;6
16873;0;0;1;6
16874;0;0;1;6
16875;0;0;1;5
16876;1;0;1;5
16877;1;0;1;4
16878;0;0;1;4
16879;1;0;1;3
16880;1;0;1;0
16881;1;0;0;7
16882;0;0;0;7
16883;0;0;0;6
16884;0;0;0;6
16885;1;0;0;6
16886;0;0;0;5
16887;0;0;0;5
16888;0;0;0;5
16889;1;0;0;4
16890;0;0;0;4
16891;0;0;0;3
16892;0;0;0;3
16893;1;0;0;3
16894;1;0;0;0
16895;0;0;0;0
16896;1;0;0;7
16897;0;0;0;7
16898;0;0;0;7
16899;1;0;0;6
16900;1;0;0;6
16901;0;0;0;5
16902;1;0;0;5
16903;0;0;0;4
16904;1;0;0;4
16905;0;0;0;3
16906;1;0;0;3
16907;0;0;0;0
16908;0;0;1;7
16909;0;0;1;7
16910;1;0;1;7
16911;1;0;1;6
16912;0;0;1;6
16913;0;0;1;5
16914;1;0;1;5
16915;0;0;1;4
16916;0;0;1;4
16917;1;0;1;4
16918;1;0;1;3
16919;1;0;1;7
16920;0;0;1;7
16921;0;0;1;6
16922;1;0;1;5
16923;1;0;1;4
16924;1;0;1;4
16925;0;0;1;3
16926;0;0;1;3
16927;1;0;1;7
16928;1;0;1;7
16929;0;0;1;7
16930;0;0;1;6
16931;0;0;1;6
16932;0;0;1;6
16933;0;0;1;6
16934;0;0;1;5
16935;0;0;1;5
16936;1;0;1;5
16937;0;0;1;4
16938;0;0;1;4
16939;0;0;1;4
16940;1;0;1;3
16941;1;0;1;3
16942;0;0;1;3
16943;1;0;1;7
16944;1;0;1;7
16945;0;0;1;6
16946;1;0;1;6
16947;0;0;1;6
16948;0;0;1;5
16949;0;0;1;4
16950;0;0;1;4
16951;1;0;1;4
16952;0;0;1;3
16953;0;0;1;3
16954;1;0;1;7
16955;1;0;1;7
16956;1;0;1;6
16957;1;0;1;6
16958;0;0;1;5
16959;0;0;1;5
16960;1;0;1;5
16961;1;0;1;4
16962;0;0;1;4
16963;0;0;1;3
16964;0;0;1;3
16965;0;0;1;2
16966;1;0;1;0
16967;0;0;0;7
16968;0;0;0;7
16969;0;0;0;6
16970;1;0;0;6
16971;1;0;0;5
16972;0;0;0;5
16973;0;0;0;5
16974;0;0;0;5
16975;0;0;0;4
16976;1;0;0;4
16977;0;0;0;4
16978;1;0;0;3
16979;0;0;0;3
16980;0;0;0;0
16981;0;0;0;0
16982;1;0;0;7
16983;1;0;0;7
16984;0;0;0;7
16985;0;0;0;7
16986;0;0;0;6
16987;1;0;0;6
16988;1;0;0;5
16989;1;0;0;5
16990;0;0;0;4
16991;0;0;0;4
16992;1;0;0;4
16993;0;0;0;3
16994;1;0;0;3
16995;0;0;0;3
16996;0;0;0;0
16997;1;0;1;7
16998;0;0;1;7
16999;1;0;1;7
17000;0;0;1;6
17001;1;0;1;6
17002;1;0;1;6
17003;0;0;1;5
17004;0;0;1;5
17005;0;0;1;5
17006;0;0;1;4
17007;1;0;1;4
17008;0;0;1;4
17009;0;0;1;3
17010;1;0;1;3
17011;1;0;1;7
17012;1;0;1;7
17013;0;0;1;6
17014;1;0;1;5
17015;0;0;1;5
17016;0;0;1;5
17017;0;0;1;5
17018;1;0;1;4
17019;0;0;1;4
17020;0;0;1;4
17021;0;0;1;4
17022;0;0;1;3
17023;1;0;1;3
17024;0;0;1;7
17025;0;0;1;7
17026;0;0;1;7
17027;0;0;1;6
17028;1;0;1;6
17029;0;0;1;5
17030;0;0;1;5
17031;0;0;1;5
17032;0;0;1;5
17033;1;0;1;4
17034;0;0;1;4
17035;1;0;1;4
17036;0;0;1;3
17037;0;0;1;3
17038;0;0;1;0
17039;0;0;1;7
17040;0;0;1;7
17041;1;0;1;7
17042;0;0;1;7
17043;1;0;1;6
17044;0;0;1;6
17045;1;0;1;5
17046;0;0;1;5
17047;1;0;1;5
17048;0;0;1;5
17049;0;0;1;4
17050;0;0;1;4
17051;0;0;1;4
17052;1;0;1;4
17053;0;0;1;3
17054;1;0;1;3
17055;0;0;1;3
17056;0;0;1;2
17057;0;0;1;2
17058;0;0;1;0
17059;1;0;1;7
17060;1;0;1;7
17061;0;0;1;7
17062;0;0;1;6
17063;1;0;1;6
17064;0;0;1;6
17065;0;0;1;5
17066;0;0;1;5
17067;0;0;1;4
17068;1;0;1;4
17069;1;0;1;4
17070;0;0;1;3
17071;1;0;1;3
17072;1;0;1;2
17073;0;0;1;0
17074;1;0;0;7
17075;1;0;0;7
17076;1;0;0;6
17077;0;0;0;6
17078;1;0;0;5
17079;1;0;0;5
17080;0;0;0;5
17081;1;0;0;5
17082;0;0;0;4
17083;1;0;0;4
17084;1;0;0;4
17085;0;0;0;3
17086;0;0;0;0
17087;1;0;0;7
17088;1;0;0;7
17089;1;0;0;7
17090;1;0;0;6
17091;1;0;0;6
17092;0;0;0;6
17093;0;0;0;5
17094;0;0;0;4
17095;0;0;0;4
17096;0;0;0;3
17097;0;0;0;3
17098;0;0;0;0
17099;1;0;1;7
17100;0;0;1;7
17101;1;0;1;7
17102;0;0;1;6
17103;0;0;1;6
17104;0;0;1;5
17105;1;0;1;5
17106;0;0;1;4
17107;0;0;1;4
17108;0;0;1;3
17109;1;0;1;3
17110;0;0;1;0
17111;0;0;1;7
17112;1;0;1;7
17113;1;0;1;7
17114;0;0;1;7
17115;0;0;1;6
17116;0;0;1;6
17117;0;0;1;5
17118;0;0;1;5
17119;0;0;1;4
17120;0;0;1;4
17121;0;0;1;4
17122;1;0;1;4
17123;0;0;1;3
17124;0;0;1;2
17125;1;0;1;0
17126;1;0;1;7
17127;1;0;1;7
17128;0;0;1;7
17129;0;0;1;6
17130;1;0;1;6
17131;0;0;1;6
17132;0;0;1;5
17133;0;0;1;5
17134;1;0;1;5
17135;0;0;1;4
17136;0;0;1;4
17137;0;0;1;4
17138;1;0;1;4
17139;1;0;1;3
17140;0;0;1;3
17141;0;0;1;2
17142;0;0;1;0
17143;0;0;1;0
17144;0;0;1;7
17145;1;0;1;7
17146;1;0;1;7
17147;0;0;1;6
17148;1;0;1;6
17149;0;0;1;6
17150;0;0;1;5
17151;0;0;1;5
17152;0;0;1;5
17153;1;0;1;4
17154;0;0;1;4
17155;0;0;1;3
17156;0;0;1;3
17157;0;0;1;3
17158;1;0;1;2
17159;1;0;1;0
17160;0;0;1;7
17161;1;0;1;7
17162;1;0;1;7
17163;1;0;1;6
17164;1;0;1;6
17165;1;0;1;6
17166;0;0;1;5
17167;1;0;1;5
17168;0;0;1;5
17169;0;0;1;4
17170;1;0;1;4
17171;0;0;1;3
17172;1;0;1;3
17173;1;0;0;7
17174;0;0;0;7
17175;0;0;0;7
17176;1;0;0;6
17177;1;0;0;6
17178;0;0;0;6
17179;0;0;0;5
17180;0;0;0;5
17181;0;0;0;5
17182;0;0;0;4
17183;1;0;0;4
17184;0;0;0;3
17185;0;0;0;3
17186;0;0;0;0
17187;0;0;0;7
17188;1;0;0;7
17189;0;0;0;7
17190;1;0;0;7
17191;0;0;0;6
17192;0;0;0;6
17193;0;0;0;6
17194;0;0;0;6
17195;0;0;0;5
17196;0;0;0;5
17197;0;0;0;4
17198;0;0;0;4
17199;0;0;0;3
17200;1;0;0;3
17201;0;0;0;2
17202;1;0;0;0
17203;0;0;1;7
17204;1;0;1;7
17205;0;0;1;7
17206;1;0;1;6
17207;0;0;1;6
17208;0;0;1;6
17209;1;0;1;6
17210;0;0;1;5
17211;0;0;1;5
17212;1;0;1;4
17213;0;0;1;4
17214;0;0;1;4
17215;0;0;1;3
17216;0;0;1;3
17217;1;0;1;3
17218;0;0;1;2
17219;1;0;1;0
17220;0;0;1;7
17221;1;0;1;7
17222;0;0;1;7
17223;0;0;1;6
17224;1;0;1;6
17225;1;0;1;6
17226;0;0;1;5
17227;0;0;1;5
17228;0;0;1;5
17229;1;0;1;5
17230;1;0;1;4
17231;0;0;1;4
17232;0;0;1;3
17233;0;0;1;3
17234;1;0;1;3
17235;0;0;1;7
17236;0;0;1;7
17237;1;0;1;7
17238;0;0;1;6
17239;0;0;1;5
17240;0;0;1;5
17241;0;0;1;4
17242;1;0;1;4
17243;0;0;1;3
17244;1;0;1;3
17245;1;0;1;3
17246;1;0;1;0
17247;0;0;1;0
17248;0;0;1;7
17249;1;0;1;7
17250;0;0;1;7
17251;0;0;1;7
17252;0;0;1;6
17253;0;0;1;6
17254;1;0;1;5
17255;1;0;1;5
17256;0;0;1;5
17257;0;0;1;4
17258;0;0;1;4
17259;0;0;1;4
17260;0;0;1;4
17261;0;0;1;3
17262;1;0;1;3
17263;1;0;1;3
17264;1;0;1;7
17265;1;0;1;7
17266;0;0;1;7
17267;1;0;1;6
17268;0;0;1;6
17269;0;0;1;6
17270;0;0;1;5
17271;0;0;1;5
17272;0;0;1;5
17273;0;0;1;4
17274;1;0;1;4
17275;0;0;1;4
17276;0;0;1;3
17277;0;0;1;3
17278;1;0;1;3
17279;0;0;1;0
17280;0;0;1;0
17281;1;0;0;7
17282;0;0;0;7
17283;0;0;0;7
17284;1;0;0;7
17285;1;0;0;6
17286;0;0;0;5
17287;0;0;0;5
17288;1;0;0;5
17289;0;0;0;4
17290;1;0;0;4
17291;1;0;0;3
17292;1;0;0;3
17293;0;0;0;3
17294;0;0;0;0
17295;1;0;0;0
17296;0;0;0;7
17297;1;0;0;7
17298;0;0;0;7
17299;1;0;0;6
17300;1;0;0;6
17301;0;0;0;6
17302;1;0;0;5
17303;0;0;0;5
17304;0;0;0;4
17305;0;0;0;4
17306;1;0;0;4
17307;1;0;0;3
17308;0;0;0;3
17309;1;0;0;0
17310;0;0;0;0
17311;0;0;1;7
17312;1;0;1;7
17313;0;0;1;7
17314;0;0;1;6
17315;1;0;1;6
17316;0;0;1;6
17317;0;0;1;5
17318;1;0;1;5
17319;0;0;1;4
17320;1;0;1;4
17321;1;0;1;3
17322;0;0;1;3
17323;1;0;1;2
17324;0;0;1;0
17325;1;0;1;7
17326;0;0;1;6
17327;0;0;1;6
17328;0;0;1;5
17329;0;0;1;5
17330;1;0;1;5
17331;0;0;1;4
17332;0;0;1;4
17333;1;0;1;4
17334;0;0;1;4
17335;0;0;1;3
17336;1;0;1;3
17337;0;0;1;0
17338;1;0;1;7
17339;0;0;1;7
17340;0;0;1;6
17341;1;0;1;5
17342;0;0;1;5
17343;1;0;1;5
17344;1;0;1;4
17345;0;0;1;4
17346;1;0;1;4
17347;0;0;1;3
17348;0;0;1;3
17349;0;0;1;3
17350;0;0;1;2
17351;0;0;1;0
17352;0;0;1;7
17353;1;0;1;7
17354;0;0;1;7
17355;0;0;1;6
17356;0;0;1;6
17357;0;0;1;6
17358;0;0;1;5
17359;1;0;1;5
17360;0;0;1;5
17361;0;0;1;4
17362;0;0;1;4
17363;0;0;1;3
17364;1;0;1;3
17365;1;0;1;3
17366;0;0;1;3
17367;1;0;1;0
17368;0;0;1;7
17369;0;0;1;7
17370;0;0;1;6
17371;0;0;1;5
17372;0;0;1;5
17373;0;0;1;4
17374;0;0;1;4
17375;0;0;1;4
17376;0;0;1;3
17377;1;0;1;3
17378;0;0;1;2
17379;0;0;0;7
17380;0;0;0;7
17381;1;0;0;7
17382;0;0;0;6
17383;0;0;0;6
17384;0;0;0;5
17385;0;0;0;4
17386;1;0;0;4
17387;0;0;0;3
17388;0;0;0;3
17389;1;0;0;3
17390;0;0;0;0
17391;0;0;0;7
17392;1;0;0;7
17393;1;0;0;7
17394;0;0;0;7
17395;1;0;0;6
17396;0;0;0;6
17397;0;0;0;6
17398;0;0;0;5
17399;1;0;0;5
17400;0;0;0;5
17401;0;0;0;4
17402;1;0;0;4
17403;1;0;0;4
17404;0;0;0;3
17405;1;0;0;3
17406;1;0;0;1
17407;1;0;1;7
17408;0;0;1;7
17409;1;0;1;7
17410;1;0;1;6
17411;1;0;1;6
17412;0;0;1;6
17413;1;0;1;5
17414;0;0;1;5
17415;0;0;1;4
17416;0;0;1;4
17417;0;0;1;4
17418;0;0;1;3
17419;0;0;1;3
17420;1;0;1;0
17421;0;0;1;7
17422;1;0;1;7
17423;0;0;1;7
17424;0;0;1;6
17425;1;0;1;6
17426;0;0;1;5
17427;0;0;1;5
17428;1;0;1;4
17429;1;0;1;4
17430;0;0;1;4
17431;0;0;1;4
17432;0;0;1;3
17433;1;0;1;3
17434;0;0;1;3
17435;1;0;1;2
17436;0;0;1;0
17437;0;0;1;0
17438;1;0;1;7
17439;0;0;1;7
17440;0;0;1;7
17441;1;0;1;6
17442;0;0;1;6
17443;0;0;1;6
17444;0;0;1;5
17445;0;0;1;4
17446;1;0;1;4
17447;0;0;1;3
17448;1;0;1;3
17449;1;0;1;0
17450;0;0;1;7
17451;1;0;1;7
17452;1;0;1;7
17453;1;0;1;6
17454;0;0;1;5
17455;0;0;1;5
17456;0;0;1;4
17457;1;0;1;4
17458;1;0;1;3
17459;1;0;1;3
17460;1;0;1;3
17461;1;0;1;2
17462;1;0;1;0
17463;0;0;1;0
17464;0;0;1;7
17465;0;0;1;7
17466;1;0;1;6
17467;0;0;1;6
17468;0;0;1;6
17469;0;0;1;5
17470;0;0;1;5
17471;1;0;1;4
17472;0;0;1;4
17473;0;0;1;4
17474;0;0;1;3
17475;0;0;1;3
17476;1;0;1;3
17477;1;0;1;3
17478;1;0;0;7
17479;1;0;0;7
17480;1;0;0;6
17481;0;0;0;6
17482;0;0;0;5
17483;1;0;0;5
17484;0;0;0;4
17485;1;0;0;3
17486;0;0;0;3
17487;1;0;0;0
17488;0;0;0;7
17489;1;0;0;7
17490;0;0;0;7
17491;0;0;0;6
17492;0;0;0;6
17493;0;0;0;5
17494;0;0;0;5
17495;0;0;0;4
17496;0;0;0;4
17497;1;0;0;3
17498;1;0;0;3
17499;0;0;0;3
17500;0;0;0;2
17501;0;0;1;7
17502;1;0;1;7
17503;0;0;1;6
17504;0;0;1;6
17505;0;0;1;5
17506;0;0;1;5
17507;0;0;1;4
17508;0;0;1;4
17509;0;0;1;3
17510;1;0;1;3
17511;1;0;1;2
17512;0;0;1;0
17513;1;0;1;7
17514;0;0;1;7
17515;0;0;1;7
17516;1;0;1;5
17517;1;0;1;5
17518;0;0;1;5
17519;0;0;1;4
17520;1;0;1;4
17521;0;0;1;4
17522;0;0;1;3
17523;0;0;1;3
17524;0;0;1;7
17525;1;0;1;7
17526;1;0;1;7
17527;1;0;1;6
17528;0;0;1;6
17529;0;0;1;5
17530;1;0;1;5
17531;0;0;1;4
17532;1;0;1;4
17533;0;0;1;4
17534;1;0;1;3
17535;0;0;1;3
17536;0;0;1;7
17537;0;0;1;7
17538;1;0;1;6
17539;1;0;1;6
17540;0;0;1;6
17541;0;0;1;5
17542;0;0;1;5
17543;1;0;1;5
17544;0;0;1;4
17545;0;0;1;4
17546;0;0;1;3
17547;0;0;1;3
17548;0;0;1;2
17549;0;0;1;7
17550;0;0;1;6
17551;0;0;1;6
17552;0;0;1;6
17553;0;0;1;5
17554;0;0;1;5
17555;1;0;1;4
17556;1;0;1;4
17557;1;0;1;3
17558;0;0;1;3
17559;1;0;1;0
17560;0;0;1;0
17561;0;0;0;7
17562;1;0;0;7
17563;0;0;0;7
17564;0;0;0;6
17565;0;0;0;5
17566;0;0;0;5
17567;0;0;0;5
17568;0;0;0;4
17569;0;0;0;4
17570;0;0;0;4
17571;1;0;0;3
17572;0;0;0;3
17573;1;0;0;0
17574;1;0;0;7
17575;1;0;0;6
17576;0;0;0;6
17577;0;0;0;5
17578;1;0;0;5
17579;1;0;0;5
17580;0;0;0;4
17581;0;0;0;4
17582;0;0;0;4
17583;1;0;0;4
17584;0;0;0;3
17585;0;0;0;2
17586;1;0;0;0
17587;1;0;0;0
17588;1;0;1;7
17589;1;0;1;7
17590;0;0;1;6
17591;1;0;1;6
17592;1;0;1;6
17593;0;0;1;5
17594;0;0;1;5
17595;0;0;1;5
17596;0;0;1;4
17597;1;0;1;4
17598;0;0;1;4
17599;0;0;1;3
17600;0;0;1;3
17601;0;0;1;2
17602;1;0;1;0
17603;1;0;1;7
17604;0;0;1;7
17605;0;0;1;6
17606;1;0;1;6
17607;1;0;1;6
17608;0;0;1;5
17609;0;0;1;5
17610;1;0;1;4
17611;0;0;1;4
17612;0;0;1;3
17613;0;0;1;0
17614;0;0;1;0
17615;1;0;1;7
17616;1;0;1;7
17617;1;0;1;7
17618;0;0;1;6
17619;0;0;1;6
17620;0;0;1;6
17621;1;0;1;5
17622;0;0;1;5
17623;0;0;1;4
17624;0;0;1;4
17625;0;0;1;4
17626;1;0;1;3
17627;0;0;1;3
17628;1;0;1;2
17629;1;0;1;7
17630;0;0;1;7
17631;0;0;1;7
17632;1;0;1;7
17633;0;0;1;6
17634;0;0;1;5
17635;1;0;1;5
17636;0;0;1;4
17637;1;0;1;3
17638;1;0;1;3
17639;1;0;1;0
17640;0;0;1;0
17641;1;0;1;7
17642;1;0;1;6
17643;1;0;1;6
17644;0;0;1;5
17645;1;0;1;5
17646;0;0;1;4
17647;1;0;1;4
17648;0;0;1;3
17649;1;0;1;3
17650;0;0;1;2
17651;0;0;0;7
17652;0;0;0;6
17653;0;0;0;5
17654;0;0;0;5
17655;0;0;0;5
17656;1;0;0;5
17657;1;0;0;4
17658;1;0;0;3
17659;0;0;0;3
17660;0;0;0;2
17661;0;0;0;0
17662;1;1;0;7
17663;0;1;0;6
17664;1;1;0;5
17665;0;1;0;5
17666;1;1;0;4
17667;1;1;0;4
17668;0;1;0;4
17669;1;1;0;3
17670;1;0;1;7
17671;1;0;1;7
17672;0;0;1;7
17673;0;0;1;7
17674;0;0;1;6
17675;0;0;1;6
17676;1;0;1;5
17677;0;0;1;5
17678;0;0;1;5
17679;0;0;1;4
17680;1;0;1;4
17681;1;0;1;4
17682;0;0;1;3
17683;0;0;1;3
17684;0;0;1;3
17685;0;0;1;2
17686;0;0;1;0
17687;1;0;1;0
17688;0;0;1;7
17689;0;0;1;7
17690;0;0;1;6
17691;0;0;1;6
17692;1;0;1;5
17693;0;0;1;5
17694;1;0;1;4
17695;0;0;1;4
17696;0;0;1;3
17697;0;0;1;3
17698;0;0;1;3
17699;1;0;1;7
17700;0;0;1;6
17701;0;0;1;6
17702;1;0;1;5
17703;0;0;1;4
17704;1;0;1;4
17705;0;0;1;3
17706;0;0;1;3
17707;0;0;1;7
17708;0;0;1;6
17709;0;0;1;6
17710;1;0;1;6
17711;0;0;1;5
17712;0;0;1;4
17713;1;0;1;4
17714;0;0;1;4
17715;0;0;1;3
17716;0;0;1;3
17717;1;0;1;7
17718;0;0;1;6
17719;1;0;1;5
17720;0;0;1;4
17721;0;0;1;4
17722;0;0;1;3
17723;0;0;1;3
17724;1;0;1;2
17725;1;0;0;7
17726;0;0;0;6
17727;0;0;0;6
17728;0;0;0;5
17729;0;0;0;5
17730;0;0;0;5
17731;1;0;0;4
17732;0;0;0;3
17733;0;0;0;3
17734;0;0;0;7
17735;0;0;0;6
17736;0;0;0;5
17737;0;0;0;5
17738;0;0;0;4
17739;1;0;0;3
17740;0;0;0;0
17741;1;0;1;7
17742;1;0;1;6
17743;0;0;1;6
17744;0;0;1;5
17745;0;0;1;5
17746;0;0;1;4
17747;0;0;1;4
17748;0;0;1;3
17749;0;0;1;0
17750;1;0;1;7
17751;1;0;1;6
17752;0;0;1;6
17753;1;0;1;6
17754;0;0;1;5
17755;0;0;1;5
17756;1;0;1;5
17757;0;0;1;4
17758;0;0;1;4
17759;0;0;1;3
17760;0;0;1;3
17761;1;0;1;2
17762;1;0;1;0
17763;1;0;1;7
17764;0;0;1;6
17765;0;0;1;6
17766;0;0;1;6
17767;1;0;1;5
17768;1;0;1;4
17769;1;0;1;4
17770;0;0;1;3
17771;0;0;1;0
17772;1;0;1;0
17773;0;0;1;7
17774;0;0;1;6
17775;1;0;1;5
17776;0;0;1;5
17777;0;0;1;4
17778;1;0;1;4
17779;1;0;1;3
17780;1;0;1;3
17781;0;0;1;0
17782;1;0;1;7
17783;1;0;1;6
17784;0;0;1;5
17785;1;0;1;5
17786;0;0;1;4
17787;0;0;1;4
17788;0;0;1;3
17789;0;0;1;3
17790;1;0;1;0
17791;1;1;0;7
17792;1;1;0;7
17793;0;1;0;6
17794;0;1;0;6
17795;0;1;0;5
17796;1;1;0;5
17797;1;1;0;4
17798;0;1;0;4
17799;0;1;0;3
17800;0;1;0;0
17801;1;0;0;7
17802;1;0;0;7
17803;1;0;0;6
17804;0;0;0;5
17805;1;0;0;4
17806;0;0;0;4
17807;0;0;0;3
17808;0;0;0;2
17809;1;0;0;0
17810;1;0;1;7
17811;0;0;1;7
17812;0;0;1;6
17813;0;0;1;5
17814;1;0;1;4
17815;1;0;1;3
17816;1;0;1;7
17817;0;0;1;7
17818;0;0;1;6
17819;0;0;1;5
17820;0;0;1;5
17821;0;0;1;4
17822;0;0;1;3
17823;1;0;1;0
17824;0;0;1;0
17825;0;0;1;7
17826;1;0;1;7
17827;1;0;1;6
17828;1;0;1;6
17829;0;0;1;6
17830;0;0;1;5
17831;0;0;1;5
17832;1;0;1;4
17833;0;0;1;3
17834;1;0;1;3
17835;1;0;1;7
17836;0;0;1;7
17837;1;0;1;6
17838;0;0;1;6
17839;0;0;1;6
17840;0;0;1;5
17841;0;0;1;5
17842;1;0;1;4
17843;0;0;1;3
17844;0;0;1;3
17845;0;0;1;7
17846;1;0;1;7
17847;1;0;1;7
17848;0;0;1;6
17849;0;0;1;6
17850;0;0;1;5
17851;1;0;1;5
17852;0;0;1;4
17853;1;0;1;4
17854;1;0;1;3
17855;0;0;1;3
17856;0;0;1;0
17857;0;0;0;7
17858;0;0;0;5
17859;0;0;0;5
17860;1;0;0;5
17861;0;0;0;4
17862;1;0;0;4
17863;1;0;0;4
17864;1;0;0;3
17865;0;0;0;7
17866;0;0;0;7
17867;1;0;0;7
17868;0;0;0;6
17869;0;0;0;5
17870;0;0;0;5
17871;0;0;0;5
17872;1;0;0;4
17873;0;0;0;3
17874;1;0;1;7
17875;1;0;1;6
17876;0;0;1;5
17877;1;0;1;5
17878;0;0;1;4
